,bodyType,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,Руль,Владельцы,ПТС,price
11887,внедорожник 5 дв.,серый,бензин,1999,5,2001,автоматическая,3.0 LTR,231 N12,286000.0,полный,Левый,3 или более,Оригинал,470000.0
11888,внедорожник 5 дв.,чёрный,дизель,2006,5,2007,автоматическая,3.0 LTR,286 N12,249000.0,полный,Левый,3 или более,Оригинал,1150000.0
11889,внедорожник 5 дв.,синий,дизель,2018,5,2019,автоматическая,3.0 LTR,249 N12,28000.0,полный,Левый,1владелец,Оригинал,5450000.0
11890,внедорожник 5 дв.,белый,дизель,2010,5,2010,автоматическая,3.0 LTR,306 N12,169119.0,полный,Левый,3 или более,Оригинал,1470000.0
11891,внедорожник 5 дв.,белый,дизель,2006,5,2008,автоматическая,3.0 LTR,211 N12,320000.0,полный,Левый,3 или более,Оригинал,1200000.0
11892,внедорожник 5 дв.,чёрный,бензин,2013,5,2015,автоматическая,3.0 LTR,306 N12,84157.0,полный,Левый,3 или более,Дубликат,2360000.0
11893,внедорожник 5 дв.,серебристый,бензин,2006,5,2007,автоматическая,3.0 LTR,272 N12,137000.0,полный,Левый,3 или более,Дубликат,900000.0
11894,внедорожник 5 дв.,серебристый,бензин,1999,5,2003,автоматическая,4.4 LTR,286 N12,220000.0,полный,Левый,3 или более,Дубликат,300000.0
11895,внедорожник 5 дв.,белый,дизель,2018,5,2019,автоматическая,3.0 LTR,249 N12,9811.0,полный,Левый,3 или более,Оригинал,5650000.0
11896,внедорожник 5 дв.,серебристый,гибрид,2013,5,2017,автоматическая,2.0 LTR,245 N12,69629.0,полный,Левый,1владелец,Оригинал,3980000.0
11897,внедорожник 5 дв.,серый,бензин,2003,5,2004,автоматическая,4.4 LTR,320 N12,214585.0,полный,Левый,3 или более,Дубликат,530000.0
11898,внедорожник 5 дв.,чёрный,дизель,2018,5,2019,автоматическая,3.0 LTR,249 N12,78606.0,полный,Левый,2владельца,Оригинал,4990000.0
11899,внедорожник 5 дв.,чёрный,бензин,1999,5,2002,автоматическая,4.6 LTR,347 N12,200000.0,полный,Левый,3 или более,Дубликат,520000.0
11900,внедорожник 5 дв.,белый,бензин,2013,5,2014,автоматическая,3.0 LTR,306 N12,85700.0,полный,Левый,1владелец,Оригинал,2620000.0
11901,внедорожник 5 дв.,белый,дизель,2006,5,2009,автоматическая,3.0 LTR,235 N12,129000.0,полный,Левый,2владельца,Оригинал,1349000.0
11902,внедорожник 5 дв.,серебристый,бензин,2003,5,2005,автоматическая,3.0 LTR,231 N12,221000.0,полный,Левый,3 или более,Оригинал,620000.0
11903,внедорожник 5 дв.,синий,бензин,2003,5,2005,автоматическая,4.8 LTR,360 N12,300000.0,полный,Левый,3 или более,Оригинал,800000.0
11904,внедорожник 5 дв.,белый,дизель,2013,5,2017,автоматическая,3.0 LTR,313 N12,84000.0,полный,Левый,1владелец,Оригинал,3388888.0
11905,внедорожник 5 дв.,серый,дизель,2013,5,2018,автоматическая,3.0 LTR,218 N12,57419.0,полный,Левый,2владельца,Оригинал,3149000.0
11906,внедорожник 5 дв.,чёрный,бензин,2006,5,2007,автоматическая,4.8 LTR,355 N12,163000.0,полный,Левый,3 или более,Дубликат,900000.0
11907,внедорожник 5 дв.,чёрный,дизель,2013,5,2016,автоматическая,3.0 LTR,249 N12,75000.0,полный,Левый,2владельца,Оригинал,3200000.0
11908,внедорожник 5 дв.,белый,бензин,2006,5,2009,автоматическая,4.8 LTR,355 N12,260000.0,полный,Левый,3 или более,Оригинал,800000.0
11909,внедорожник 5 дв.,чёрный,бензин,2010,5,2013,автоматическая,4.4 LTR,407 N12,57000.0,полный,Левый,2владельца,Оригинал,2500000.0
11910,внедорожник 5 дв.,чёрный,бензин,2003,5,2006,автоматическая,4.8 LTR,360 N12,250000.0,полный,Левый,3 или более,Оригинал,520000.0
11911,внедорожник 5 дв.,чёрный,дизель,2018,5,2018,автоматическая,3.0 LTR,249 N12,35000.0,полный,Левый,1владелец,Оригинал,5999999.0
11912,внедорожник 5 дв.,серый,бензин,2013,5,2013,автоматическая,4.4 LTR,450 N12,,,,,,
11913,внедорожник 5 дв.,чёрный,дизель,2006,5,2007,автоматическая,3.0 LTR,235 N12,299308.0,полный,Левый,3 или более,Дубликат,999999.0
