,bodyType,color,fuelType,modelDate,numberOfDoors,productionDate,vehicleTransmission,engineDisplacement,enginePower,mileage,Привод,Руль,Владельцы,ПТС,price
104,седан,белый,бензин,2012,4,2016,роботизированная,1.4 LTR,125 N12,25000,передний,Левый,1владелец,Оригинал,1700000
105,хэтчбек 5 дв.,белый,бензин,2008,5,2010,роботизированная,1.4 LTR,125 N12,145000,передний,Левый,3 или более,Оригинал,600000
106,седан,белый,бензин,2012,4,2015,роботизированная,1.4 LTR,125 N12,91000,передний,Левый,1владелец,Оригинал,1170000
107,хэтчбек 5 дв.,белый,бензин,2008,5,2009,роботизированная,1.6 LTR,102 N12,310000,передний,Левый,2владельца,Оригинал,460000
108,хэтчбек 3 дв.,чёрный,бензин,2008,3,2011,роботизированная,1.4 LTR,125 N12,76000,передний,Левый,3 или более,Оригинал,849000
109,хэтчбек 3 дв.,чёрный,бензин,1996,3,1998,автоматическая,1.8 LTR,125 N12,234875,передний,Левый,3 или более,Оригинал,179000
110,хэтчбек 5 дв.,белый,бензин,2008,5,2012,роботизированная,1.4 LTR,125 N12,196022,передний,Левый,3 или более,Оригинал,509000
111,хэтчбек 5 дв.,синий,бензин,2000,5,2000,автоматическая,1.6 LTR,101 N12,251500,передний,Левый,3 или более,Оригинал,300000
112,хэтчбек 5 дв.,белый,бензин,2008,5,2012,роботизированная,1.4 LTR,125 N12,65000,передний,Левый,2владельца,Оригинал,869000
113,хэтчбек 5 дв.,чёрный,бензин,2008,5,2011,роботизированная,1.4 LTR,125 N12,157000,передний,Левый,2владельца,Оригинал,565000
114,хэтчбек 5 дв.,белый,бензин,2008,5,2012,роботизированная,1.2 LTR,105 N12,64104,передний,Левый,3 или более,Оригинал,720000
115,хэтчбек 5 дв.,серебристый,бензин,2012,5,2013,роботизированная,1.4 LTR,122 N12,182000,передний,Левый,2владельца,Оригинал,800000
116,хэтчбек 5 дв.,жёлтый,дизель,2004,5,2007,роботизированная,2.0 LTR,170 N12,248970,передний,Левый,3 или более,Оригинал,500000
117,седан,чёрный,бензин,2016,4,2018,роботизированная,1.4 LTR,150 N12,84000,передний,Левый,3 или более,Оригинал,1415000
118,хэтчбек 5 дв.,красный,бензин,2008,5,2010,роботизированная,1.6 LTR,102 N12,126328,передний,Левый,2владельца,Оригинал,599000
119,хэтчбек 5 дв.,чёрный,бензин,2008,5,2012,роботизированная,1.4 LTR,125 N12,270000,передний,Левый,2владельца,Дубликат,530000
120,хэтчбек 5 дв.,серебристый,бензин,2004,5,2007,роботизированная,1.8 LTR,160 N12,208000,передний,Левый,3 или более,Оригинал,360000
121,хэтчбек 5 дв.,чёрный,бензин,2008,5,2012,роботизированная,1.4 LTR,125 N12,250000,передний,Левый,3 или более,Оригинал,630000
122,хэтчбек 5 дв.,белый,бензин,2012,5,2013,роботизированная,1.4 LTR,122 N12,109800,передний,Левый,3 или более,Оригинал,880000
123,хэтчбек 3 дв.,красный,бензин,1996,3,1998,автоматическая,1.8 LTR,150 N12,200000,передний,Левый,3 или более,Оригинал,220000
124,хэтчбек 3 дв.,серый,бензин,1996,3,1997,автоматическая,1.8 LTR,125 N12,273036,передний,Левый,3 или более,Оригинал,250000
125,хэтчбек 5 дв.,белый,бензин,2008,5,2011,роботизированная,1.2 LTR,105 N12,121207,передний,Левый,3 или более,Дубликат,620000
126,седан,чёрный,бензин,2012,4,2015,роботизированная,1.4 LTR,125 N12,108000,передний,Левый,2владельца,Оригинал,1050000
127,хэтчбек 5 дв.,синий,бензин,1996,5,1999,механическая,1.8 LTR,125 N12,490000,передний,Левый,3 или более,Оригинал,299999
128,седан,синий,бензин,2016,4,2017,роботизированная,1.4 LTR,150 N12,33000,передний,Левый,1владелец,Оригинал,1850000
129,хэтчбек 5 дв.,белый,бензин,2008,5,2011,роботизированная,1.2 LTR,105 N12,160000,передний,Левый,2владельца,Оригинал,580000
130,седан,белый,бензин,2012,4,2015,роботизированная,1.4 LTR,125 N12,147978,передний,Левый,2владельца,Оригинал,910000
